SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate,ProductID,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,rowguid,ModifiedDate,SpecialOfferID,ProductID,rowguid,ModifiedDate
43665,63,19F0-4638-8E,1,707,1,"20,1865","0,00",20.1865,E4A00FC2-6EDA-40D7-AFB4-B6B4C5B3EDEE,"2011-05-31 00:00:00.000",707,"Sport-100 Helmet, Red",HL-U509-R,0,1,Red,4,3,"13,0863","34,99",NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,31,33,"2011-05-31 00:00:00.000",NULL,NULL,2E1EF41A-C08A-4FF6-8ADA-BDE58B64A712,"2014-02-08 10:01:36.827",3,707,5F32C413-EFD3-460C-9FDD-88F8504230F4,"2011-05-01 00:00:00.000"
43665,63,19F0-4638-8E,1,707,1,"20,1865","0,00",20.1865,E4A00FC2-6EDA-40D7-AFB4-B6B4C5B3EDEE,"2011-05-31 00:00:00.000",707,"Sport-100 Helmet, Red",HL-U509-R,0,1,Red,4,3,"13,0863","34,99",NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,31,33,"2011-05-31 00:00:00.000",NULL,NULL,2E1EF41A-C08A-4FF6-8ADA-BDE58B64A712,"2014-02-08 10:01:36.827",8,707,13302081-DE14-494E-8C18-BC6849760168,"2012-04-30 00:00:00.000"
43665,63,19F0-4638-8E,1,707,1,"20,1865","0,00",20.1865,E4A00FC2-6EDA-40D7-AFB4-B6B4C5B3EDEE,"2011-05-31 00:00:00.000",707,"Sport-100 Helmet, Red",HL-U509-R,0,1,Red,4,3,"13,0863","34,99",NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,31,33,"2011-05-31 00:00:00.000",NULL,NULL,2E1EF41A-C08A-4FF6-8ADA-BDE58B64A712,"2014-02-08 10:01:36.827",11,707,AF988F8E-4FEC-4C77-9D51-C869C7CE2628,"2013-04-30 00:00:00.000"
43665,64,19F0-4638-8E,2,715,1,"28,8404","0,00",57.6808,3CFB91F3-98AB-46D1-8024-DE47B3C4DAE2,"2011-05-31 00:00:00.000",715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,0,1,Multi,4,3,"38,4923","49,99",L,NULL,NULL,NULL,0,"S ",NULL,"U ",21,11,"2011-05-31 00:00:00.000",NULL,NULL,34CF5EF5-C077-4EA0-914A-084814D5CBD5,"2014-02-08 10:01:36.827",1,715,BE469616-B279-452F-8C41-9EB30B2E935A,"2011-04-01 00:00:00.000"
43665,64,19F0-4638-8E,2,715,1,"28,8404","0,00",57.6808,3CFB91F3-98AB-46D1-8024-DE47B3C4DAE2,"2011-05-31 00:00:00.000",715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,0,1,Multi,4,3,"38,4923","49,99",L,NULL,NULL,NULL,0,"S ",NULL,"U ",21,11,"2011-05-31 00:00:00.000",NULL,NULL,34CF5EF5-C077-4EA0-914A-084814D5CBD5,"2014-02-08 10:01:36.827",2,715,921A19C7-F31F-40E1-A8C4-F08EB77F67AD,"2011-05-01 00:00:00.000"
43665,64,19F0-4638-8E,2,715,1,"28,8404","0,00",57.6808,3CFB91F3-98AB-46D1-8024-DE47B3C4DAE2,"2011-05-31 00:00:00.000",715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,0,1,Multi,4,3,"38,4923","49,99",L,NULL,NULL,NULL,0,"S ",NULL,"U ",21,11,"2011-05-31 00:00:00.000",NULL,NULL,34CF5EF5-C077-4EA0-914A-084814D5CBD5,"2014-02-08 10:01:36.827",3,715,0B7BA964-E788-4252-80EF-20A0684BDF79,"2011-05-01 00:00:00.000"
43665,64,19F0-4638-8E,2,715,1,"28,8404","0,00",57.6808,3CFB91F3-98AB-46D1-8024-DE47B3C4DAE2,"2011-05-31 00:00:00.000",715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,0,1,Multi,4,3,"38,4923","49,99",L,NULL,NULL,NULL,0,"S ",NULL,"U ",21,11,"2011-05-31 00:00:00.000",NULL,NULL,34CF5EF5-C077-4EA0-914A-084814D5CBD5,"2014-02-08 10:01:36.827",4,715,AA7929FF-9888-4D12-B9CB-A5326E2E8501,"2011-05-01 00:00:00.000"
43665,65,19F0-4638-8E,2,777,1,"2024,994","0,00",4049.988,268C5514-A052-4D7B-A62A-DFB9F3F8DB5E,"2011-05-31 00:00:00.000",777,"Mountain-100 Black, 44",BK-M82B-44,1,1,Black,100,75,"1898,0944","3374,99",44,"CM ","LB ",21.13,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,7920BC3B-8FD4-4610-93D2-E693A66B6474,"2014-02-08 10:01:36.827",1,777,97A7183A-A0BE-42FD-BE18-209881576558,"2011-04-01 00:00:00.000"
43665,65,19F0-4638-8E,2,777,1,"2024,994","0,00",4049.988,268C5514-A052-4D7B-A62A-DFB9F3F8DB5E,"2011-05-31 00:00:00.000",777,"Mountain-100 Black, 44",BK-M82B-44,1,1,Black,100,75,"1898,0944","3374,99",44,"CM ","LB ",21.13,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,7920BC3B-8FD4-4610-93D2-E693A66B6474,"2014-02-08 10:01:36.827",2,777,3D539D6C-DFBE-4839-ADCB-09B1D4D9235A,"2011-05-01 00:00:00.000"
43665,65,19F0-4638-8E,2,777,1,"2024,994","0,00",4049.988,268C5514-A052-4D7B-A62A-DFB9F3F8DB5E,"2011-05-31 00:00:00.000",777,"Mountain-100 Black, 44",BK-M82B-44,1,1,Black,100,75,"1898,0944","3374,99",44,"CM ","LB ",21.13,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,7920BC3B-8FD4-4610-93D2-E693A66B6474,"2014-02-08 10:01:36.827",7,777,F5171C6E-995D-49D8-86BD-A30878E0E05D,"2012-03-14 00:00:00.000"
43665,66,19F0-4638-8E,2,712,1,"5,1865","0,00",10.373,9342C497-F31C-4E3E-B390-189A7E7F5B0D,"2011-05-31 00:00:00.000",712,"AWC Logo Cap",CA-1098,0,1,Multi,4,3,"6,9223","8,99",NULL,NULL,NULL,NULL,0,"S ",NULL,"U ",19,2,"2011-05-31 00:00:00.000",NULL,NULL,B9EDE243-A6F4-4629-B1D4-FFE1AEDC6DE7,"2014-02-08 10:01:36.827",1,712,5B948448-BAE5-4F2A-A1F3-8203E892FD24,"2011-04-01 00:00:00.000"
43665,66,19F0-4638-8E,2,712,1,"5,1865","0,00",10.373,9342C497-F31C-4E3E-B390-189A7E7F5B0D,"2011-05-31 00:00:00.000",712,"AWC Logo Cap",CA-1098,0,1,Multi,4,3,"6,9223","8,99",NULL,NULL,NULL,NULL,0,"S ",NULL,"U ",19,2,"2011-05-31 00:00:00.000",NULL,NULL,B9EDE243-A6F4-4629-B1D4-FFE1AEDC6DE7,"2014-02-08 10:01:36.827",2,712,94F10037-9F1A-47E1-A490-332DB0D30918,"2011-05-01 00:00:00.000"
43665,66,19F0-4638-8E,2,712,1,"5,1865","0,00",10.373,9342C497-F31C-4E3E-B390-189A7E7F5B0D,"2011-05-31 00:00:00.000",712,"AWC Logo Cap",CA-1098,0,1,Multi,4,3,"6,9223","8,99",NULL,NULL,NULL,NULL,0,"S ",NULL,"U ",19,2,"2011-05-31 00:00:00.000",NULL,NULL,B9EDE243-A6F4-4629-B1D4-FFE1AEDC6DE7,"2014-02-08 10:01:36.827",3,712,A35D29E0-58D0-416B-A724-285EC66304F7,"2011-05-01 00:00:00.000"
43665,66,19F0-4638-8E,2,712,1,"5,1865","0,00",10.373,9342C497-F31C-4E3E-B390-189A7E7F5B0D,"2011-05-31 00:00:00.000",712,"AWC Logo Cap",CA-1098,0,1,Multi,4,3,"6,9223","8,99",NULL,NULL,NULL,NULL,0,"S ",NULL,"U ",19,2,"2011-05-31 00:00:00.000",NULL,NULL,B9EDE243-A6F4-4629-B1D4-FFE1AEDC6DE7,"2014-02-08 10:01:36.827",4,712,D633C207-8BA5-414D-87B5-8BA1FFBF9482,"2011-05-01 00:00:00.000"
43665,67,19F0-4638-8E,2,775,1,"2024,994","0,00",4049.988,92F2E542-BE52-42E9-94A8-F248BDAA0693,"2011-05-31 00:00:00.000",775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,"1898,0944","3374,99",38,"CM ","LB ",20.35,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,"2014-02-08 10:01:36.827",1,775,F49C722C-6CD0-49D3-85EF-B6AFB67B6E73,"2011-04-01 00:00:00.000"
43665,67,19F0-4638-8E,2,775,1,"2024,994","0,00",4049.988,92F2E542-BE52-42E9-94A8-F248BDAA0693,"2011-05-31 00:00:00.000",775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,"1898,0944","3374,99",38,"CM ","LB ",20.35,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,"2014-02-08 10:01:36.827",2,775,0AFDE120-913B-4FAD-8D98-63CBA5CEFE05,"2011-05-01 00:00:00.000"
43665,67,19F0-4638-8E,2,775,1,"2024,994","0,00",4049.988,92F2E542-BE52-42E9-94A8-F248BDAA0693,"2011-05-31 00:00:00.000",775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,"1898,0944","3374,99",38,"CM ","LB ",20.35,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,"2014-02-08 10:01:36.827",7,775,59D27EEC-FA9F-46AE-A877-1FA28487FD69,"2012-03-14 00:00:00.000"
43665,68,19F0-4638-8E,1,778,1,"2024,994","0,00",2024.994,7440E859-39E1-4343-9096-C91782D496DC,"2011-05-31 00:00:00.000",778,"Mountain-100 Black, 48",BK-M82B-48,1,1,Black,100,75,"1898,0944","3374,99",48,"CM ","LB ",21.42,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,1B486300-7E64-4C5D-A9BA-A8368E20C5A0,"2014-02-08 10:01:36.827",1,778,61AE5D03-B7EE-4A61-A233-CC23D526A8A9,"2011-04-01 00:00:00.000"
43665,68,19F0-4638-8E,1,778,1,"2024,994","0,00",2024.994,7440E859-39E1-4343-9096-C91782D496DC,"2011-05-31 00:00:00.000",778,"Mountain-100 Black, 48",BK-M82B-48,1,1,Black,100,75,"1898,0944","3374,99",48,"CM ","LB ",21.42,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,1B486300-7E64-4C5D-A9BA-A8368E20C5A0,"2014-02-08 10:01:36.827",7,778,0C1AFE3D-0CB5-47C4-9DDA-475570F278D6,"2012-03-14 00:00:00.000"
43665,69,19F0-4638-8E,6,709,1,"5,70","0,00",34.2,4A399178-C0A0-447E-9973-6AB903B4AECD,"2011-05-31 00:00:00.000",709,"Mountain Bike Socks, M",SO-B909-M,0,1,White,4,3,"3,3963","9,50",M,NULL,NULL,NULL,0,"M ",NULL,"U ",23,18,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,18F95F47-1540-4E02-8F1F-CC1BCB6828D0,"2014-02-08 10:01:36.827",1,709,CF102AA0-055F-4D2B-8B98-04B161758EA8,"2011-04-01 00:00:00.000"
43665,69,19F0-4638-8E,6,709,1,"5,70","0,00",34.2,4A399178-C0A0-447E-9973-6AB903B4AECD,"2011-05-31 00:00:00.000",709,"Mountain Bike Socks, M",SO-B909-M,0,1,White,4,3,"3,3963","9,50",M,NULL,NULL,NULL,0,"M ",NULL,"U ",23,18,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,18F95F47-1540-4E02-8F1F-CC1BCB6828D0,"2014-02-08 10:01:36.827",2,709,BD95CAC4-C96B-411F-9BDB-83226AA5BEA4,"2011-05-01 00:00:00.000"
43665,69,19F0-4638-8E,6,709,1,"5,70","0,00",34.2,4A399178-C0A0-447E-9973-6AB903B4AECD,"2011-05-31 00:00:00.000",709,"Mountain Bike Socks, M",SO-B909-M,0,1,White,4,3,"3,3963","9,50",M,NULL,NULL,NULL,0,"M ",NULL,"U ",23,18,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,18F95F47-1540-4E02-8F1F-CC1BCB6828D0,"2014-02-08 10:01:36.827",3,709,29B54CF5-A065-4C82-A321-6C328200DC93,"2011-05-01 00:00:00.000"
43665,69,19F0-4638-8E,6,709,1,"5,70","0,00",34.2,4A399178-C0A0-447E-9973-6AB903B4AECD,"2011-05-31 00:00:00.000",709,"Mountain Bike Socks, M",SO-B909-M,0,1,White,4,3,"3,3963","9,50",M,NULL,NULL,NULL,0,"M ",NULL,"U ",23,18,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,18F95F47-1540-4E02-8F1F-CC1BCB6828D0,"2014-02-08 10:01:36.827",4,709,D0AB45EB-5451-4E87-A2B4-1F331788DC39,"2011-05-01 00:00:00.000"
43665,70,19F0-4638-8E,1,776,1,"2024,994","0,00",2024.994,0D2A679C-6C8E-4CC2-8A55-B8DB83937AC2,"2011-05-31 00:00:00.000",776,"Mountain-100 Black, 42",BK-M82B-42,1,1,Black,100,75,"1898,0944","3374,99",42,"CM ","LB ",20.77,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,02935111-A546-4C6D-941F-BE12D42C158E,"2014-02-08 10:01:36.827",1,776,D70CF5A5-07F0-4D60-B292-5E07F5EC614D,"2011-04-01 00:00:00.000"
43665,70,19F0-4638-8E,1,776,1,"2024,994","0,00",2024.994,0D2A679C-6C8E-4CC2-8A55-B8DB83937AC2,"2011-05-31 00:00:00.000",776,"Mountain-100 Black, 42",BK-M82B-42,1,1,Black,100,75,"1898,0944","3374,99",42,"CM ","LB ",20.77,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,02935111-A546-4C6D-941F-BE12D42C158E,"2014-02-08 10:01:36.827",2,776,2BE15DD8-B110-418A-B0EE-AC5F1A35B10B,"2011-05-01 00:00:00.000"
43665,70,19F0-4638-8E,1,776,1,"2024,994","0,00",2024.994,0D2A679C-6C8E-4CC2-8A55-B8DB83937AC2,"2011-05-31 00:00:00.000",776,"Mountain-100 Black, 42",BK-M82B-42,1,1,Black,100,75,"1898,0944","3374,99",42,"CM ","LB ",20.77,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,02935111-A546-4C6D-941F-BE12D42C158E,"2014-02-08 10:01:36.827",7,776,8A0B46A3-7336-4F9A-AA82-A90380E33572,"2012-03-14 00:00:00.000"
43666,71,D46A-40CA-8D,1,764,1,"419,4589","0,00",419.4589,0A256C7D-F7E7-408A-85B5-4E78B5B0B3B9,"2011-05-31 00:00:00.000",764,"Road-650 Red, 52",BK-R50R-52,1,1,Red,100,75,"486,7066","782,99",52,"CM ","LB ",19.42,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,07CFE1EA-8A37-4D2A-835F-BC8D37E564AF,"2014-02-08 10:01:36.827",1,764,8B5D68B0-EB43-45D5-A062-368C9ED00DFD,"2011-04-01 00:00:00.000"
43666,72,D46A-40CA-8D,1,753,1,"2146,962","0,00",2146.962,64220638-532F-41E5-8B4E-B95640F9627E,"2011-05-31 00:00:00.000",753,"Road-150 Red, 56",BK-R93R-56,1,1,Red,100,75,"2171,2942","3578,27",56,"CM ","LB ",14.68,4,"R ","H ","U ",2,25,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,30819B88-F0D3-4E7A-8105-19F6FAC2CEFB,"2014-02-08 10:01:36.827",1,753,3130BBB6-E0DA-457D-BD10-8E90C975AA56,"2011-04-01 00:00:00.000"
43666,73,D46A-40CA-8D,1,732,1,"356,898","0,00",356.898,E992A08A-A9FD-4947-8EF2-51AAE82AA60E,"2011-05-31 00:00:00.000",732,"ML Road Frame - Red, 48",FR-R72R-48,1,1,Red,500,375,"352,1394","594,83",48,"CM ","LB ",2.26,1,"R ","M ","U ",14,16,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,B673189C-C042-413B-8194-73BC44B0492C,"2014-02-08 10:01:36.827",1,732,447E29A2-6026-426D-A5CC-586E684EFFFD,"2011-04-01 00:00:00.000"
43666,74,D46A-40CA-8D,1,756,1,"874,794","0,00",874.794,2A447589-1D30-4377-9856-1A28D0D6915E,"2011-05-31 00:00:00.000",756,"Road-450 Red, 44",BK-R68R-44,1,1,Red,100,75,"884,7083","1457,99",44,"CM ","LB ",16.77,4,"R ","M ","U ",2,28,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,F8B5E26A-3D33-4E39-B500-CC21A133062E,"2014-02-08 10:01:36.827",1,756,0E45ECA1-D17F-44E4-9768-80B82F980376,"2011-04-01 00:00:00.000"
43666,75,D46A-40CA-8D,2,768,1,"419,4589","0,00",838.9178,F919E665-34BA-4075-AA2E-E699D697454C,"2011-05-31 00:00:00.000",768,"Road-650 Black, 44",BK-R50B-44,1,1,Black,100,75,"486,7066","782,99",44,"CM ","LB ",18.77,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,11D563AC-115C-4F0D-A1E5-E946EEE8B38B,"2014-02-08 10:01:36.827",1,768,93ABBCF6-DA36-4BCC-AF79-3BAC86331972,"2011-04-01 00:00:00.000"
43666,75,D46A-40CA-8D,2,768,1,"419,4589","0,00",838.9178,F919E665-34BA-4075-AA2E-E699D697454C,"2011-05-31 00:00:00.000",768,"Road-650 Black, 44",BK-R50B-44,1,1,Black,100,75,"486,7066","782,99",44,"CM ","LB ",18.77,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,11D563AC-115C-4F0D-A1E5-E946EEE8B38B,"2014-02-08 10:01:36.827",2,768,759570EF-0D80-43FA-9B83-786CCBB4D5A8,"2011-05-01 00:00:00.000"
43666,76,D46A-40CA-8D,1,766,1,"419,4589","0,00",419.4589,92A93F80-9F8A-4448-8038-CA1F50B6E8DD,"2011-05-31 00:00:00.000",766,"Road-650 Black, 60",BK-R50B-60,1,1,Black,100,75,"486,7066","782,99",60,"CM ","LB ",19.90,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,A2DB196D-6640-49EA-A84F-2E87CA6F50C6,"2014-02-08 10:01:36.827",1,766,6D4ED8CD-579D-4B7C-B44A-6CFF4AABEC20,"2011-04-01 00:00:00.000"
43666,76,D46A-40CA-8D,1,766,1,"419,4589","0,00",419.4589,92A93F80-9F8A-4448-8038-CA1F50B6E8DD,"2011-05-31 00:00:00.000",766,"Road-650 Black, 60",BK-R50B-60,1,1,Black,100,75,"486,7066","782,99",60,"CM ","LB ",19.90,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,A2DB196D-6640-49EA-A84F-2E87CA6F50C6,"2014-02-08 10:01:36.827",2,766,420DD72D-5186-4EC1-8D95-25C02A6978B1,"2011-05-01 00:00:00.000"
43667,77,4DFB-4B10-A6,3,710,1,"5,70","0,00",17.1,A3F2749D-522E-41B3-8C1F-FBDE9592D4E0,"2011-05-31 00:00:00.000",710,"Mountain Bike Socks, L",SO-B909-L,0,1,White,4,3,"3,3963","9,50",L,NULL,NULL,NULL,0,"M ",NULL,"U ",23,18,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,161C035E-21B3-4E14-8E44-AF508F35D80A,"2014-02-08 10:01:36.827",1,710,63718DA1-464B-4325-9514-CDEE46CB124F,"2011-04-01 00:00:00.000"
43667,78,4DFB-4B10-A6,1,773,1,"2039,994","0,00",2039.994,359B0751-12C8-4875-82AA-C8250A1CF9A9,"2011-05-31 00:00:00.000",773,"Mountain-100 Silver, 44",BK-M82S-44,1,1,Silver,100,75,"1912,1544","3399,99",44,"CM ","LB ",21.13,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,155FD77E-D6D6-43F0-8A5B-4A8305EB45CD,"2014-02-08 10:01:36.827",1,773,BB0F1748-3BFF-4307-ABF2-04B26FAF3499,"2011-04-01 00:00:00.000"
43667,78,4DFB-4B10-A6,1,773,1,"2039,994","0,00",2039.994,359B0751-12C8-4875-82AA-C8250A1CF9A9,"2011-05-31 00:00:00.000",773,"Mountain-100 Silver, 44",BK-M82S-44,1,1,Silver,100,75,"1912,1544","3399,99",44,"CM ","LB ",21.13,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,155FD77E-D6D6-43F0-8A5B-4A8305EB45CD,"2014-02-08 10:01:36.827",2,773,E036A50F-07C2-4798-9E33-044FFC8E9107,"2011-05-01 00:00:00.000"
43667,78,4DFB-4B10-A6,1,773,1,"2039,994","0,00",2039.994,359B0751-12C8-4875-82AA-C8250A1CF9A9,"2011-05-31 00:00:00.000",773,"Mountain-100 Silver, 44",BK-M82S-44,1,1,Silver,100,75,"1912,1544","3399,99",44,"CM ","LB ",21.13,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,155FD77E-D6D6-43F0-8A5B-4A8305EB45CD,"2014-02-08 10:01:36.827",7,773,25DCFFD9-DAC8-4AFF-918F-A96011A03607,"2012-03-14 00:00:00.000"
43667,79,4DFB-4B10-A6,1,778,1,"2024,994","0,00",2024.994,14A291B7-6E23-4AFD-AEC3-4F29C007A766,"2011-05-31 00:00:00.000",778,"Mountain-100 Black, 48",BK-M82B-48,1,1,Black,100,75,"1898,0944","3374,99",48,"CM ","LB ",21.42,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,1B486300-7E64-4C5D-A9BA-A8368E20C5A0,"2014-02-08 10:01:36.827",1,778,61AE5D03-B7EE-4A61-A233-CC23D526A8A9,"2011-04-01 00:00:00.000"
43667,79,4DFB-4B10-A6,1,778,1,"2024,994","0,00",2024.994,14A291B7-6E23-4AFD-AEC3-4F29C007A766,"2011-05-31 00:00:00.000",778,"Mountain-100 Black, 48",BK-M82B-48,1,1,Black,100,75,"1898,0944","3374,99",48,"CM ","LB ",21.42,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,1B486300-7E64-4C5D-A9BA-A8368E20C5A0,"2014-02-08 10:01:36.827",7,778,0C1AFE3D-0CB5-47C4-9DDA-475570F278D6,"2012-03-14 00:00:00.000"
43667,80,4DFB-4B10-A6,1,775,1,"2024,994","0,00",2024.994,151DDEE1-4345-427B-B285-7B0040621DD8,"2011-05-31 00:00:00.000",775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,"1898,0944","3374,99",38,"CM ","LB ",20.35,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,"2014-02-08 10:01:36.827",1,775,F49C722C-6CD0-49D3-85EF-B6AFB67B6E73,"2011-04-01 00:00:00.000"
43667,80,4DFB-4B10-A6,1,775,1,"2024,994","0,00",2024.994,151DDEE1-4345-427B-B285-7B0040621DD8,"2011-05-31 00:00:00.000",775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,"1898,0944","3374,99",38,"CM ","LB ",20.35,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,"2014-02-08 10:01:36.827",2,775,0AFDE120-913B-4FAD-8D98-63CBA5CEFE05,"2011-05-01 00:00:00.000"
43667,80,4DFB-4B10-A6,1,775,1,"2024,994","0,00",2024.994,151DDEE1-4345-427B-B285-7B0040621DD8,"2011-05-31 00:00:00.000",775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,"1898,0944","3374,99",38,"CM ","LB ",20.35,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,"2014-02-08 10:01:36.827",7,775,59D27EEC-FA9F-46AE-A877-1FA28487FD69,"2012-03-14 00:00:00.000"
43668,81,365D-4C9A-BE,3,756,1,"874,794","0,00",2624.382,10A9A123-E763-4933-917B-0E48D3EC48E5,"2011-05-31 00:00:00.000",756,"Road-450 Red, 44",BK-R68R-44,1,1,Red,100,75,"884,7083","1457,99",44,"CM ","LB ",16.77,4,"R ","M ","U ",2,28,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,F8B5E26A-3D33-4E39-B500-CC21A133062E,"2014-02-08 10:01:36.827",1,756,0E45ECA1-D17F-44E4-9768-80B82F980376,"2011-04-01 00:00:00.000"
43668,82,365D-4C9A-BE,2,753,1,"2146,962","0,00",4293.924,E5037FAC-FB6F-4408-9EDB-8A58875656D2,"2011-05-31 00:00:00.000",753,"Road-150 Red, 56",BK-R93R-56,1,1,Red,100,75,"2171,2942","3578,27",56,"CM ","LB ",14.68,4,"R ","H ","U ",2,25,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,30819B88-F0D3-4E7A-8105-19F6FAC2CEFB,"2014-02-08 10:01:36.827",1,753,3130BBB6-E0DA-457D-BD10-8E90C975AA56,"2011-04-01 00:00:00.000"
43668,83,365D-4C9A-BE,7,760,1,"419,4589","0,00",2936.2123,9597C1CD-E8EE-4605-8080-32D4DBDA3F2C,"2011-05-31 00:00:00.000",760,"Road-650 Red, 60",BK-R50R-60,1,1,Red,100,75,"486,7066","782,99",60,"CM ","LB ",19.90,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,664867E5-4AB3-4783-96F9-42EFDE92F49B,"2014-02-08 10:01:36.827",1,760,F19F943B-7BF6-4617-87D9-316CC4C9BAB2,"2011-04-01 00:00:00.000"
43668,83,365D-4C9A-BE,7,760,1,"419,4589","0,00",2936.2123,9597C1CD-E8EE-4605-8080-32D4DBDA3F2C,"2011-05-31 00:00:00.000",760,"Road-650 Red, 60",BK-R50R-60,1,1,Red,100,75,"486,7066","782,99",60,"CM ","LB ",19.90,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,664867E5-4AB3-4783-96F9-42EFDE92F49B,"2014-02-08 10:01:36.827",2,760,8077C273-D074-4A0E-82A4-052330BDE1A2,"2011-05-01 00:00:00.000"
43668,83,365D-4C9A-BE,7,760,1,"419,4589","0,00",2936.2123,9597C1CD-E8EE-4605-8080-32D4DBDA3F2C,"2011-05-31 00:00:00.000",760,"Road-650 Red, 60",BK-R50R-60,1,1,Red,100,75,"486,7066","782,99",60,"CM ","LB ",19.90,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,664867E5-4AB3-4783-96F9-42EFDE92F49B,"2014-02-08 10:01:36.827",3,760,CF66AC74-71CC-4E2C-A1B9-9254C492BC32,"2011-05-01 00:00:00.000"
